id,call_number,borough_id,city,state_code,state_name,name,freebase_topic_id,floor_plans,public_notes,nondisplay_notes,phpbbno,created,modified,deleted,deleted_date
289,YR.0291.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
290,YR.0292.BR,BR,Brooklyn,NY,New York,Foster Arms,"",1,"","",0,,,0,
291,YR.0293.BR,BR,Brooklyn,NY,New York,Manchester,"",1,"","",0,,,0,
292,YR.0294.BR,BR,Brooklyn,NY,New York,Digby Apartments,"",1,"","",0,,,0,
293,YR.0295.BR,BR,Brooklyn,NY,New York,Robert Lawrence,"",1,"","",0,,,0,
294,YR.0296.BR,BR,Brooklyn,NY,New York,Rutledge,"",1,"Brochure artwork: Bochmer, dated 1939","",0,,,0,
295,YR.0297.BR,BR,Brooklyn,NY,New York,Grace House,"",1,"","",0,,,0,
296,YR.0298.BR,BR,Brooklyn,NY,New York,Clifton Apartments,"",1,"Brochure artwork: C.J. Speiss, ","",0,,,0,
297,YR.0299.BR,BR,Brooklyn,NY,New York,Chalet,"",1,"","",0,,,0,
298,YR.0300.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
299,YR.0301.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
300,YR.0302.BR,BR,Brooklyn,NY,New York,Bedford Hall,"",1,"","",0,,,0,
301,YR.0303.BR,BR,Brooklyn,NY,New York,Serena Towers,"",1,"","",0,,,0,
302,YR.0304.BR,BR,Brooklyn,NY,New York,Hawthorne,"",1,"Brochure artwork: M. Lowenfish, dated 1941","",0,,,0,
303,YR.0305.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
304,YR.0306.BR,BR,Brooklyn,NY,New York,Mayfair,"",1,"","",0,,,0,
305,YR.0307.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
306,YR.0308.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
307,YR.0309.BR,BR,Brooklyn,NY,New York,Whitman Close,"",1,"","",0,,,0,
308,YR.0310.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
309,YR.0311.BR,BR,Brooklyn,NY,New York,Mansion House,"",1,"","Same building as YR.0312.BR., Same building as YR.0312.BR.",0,,,0,
310,YR.0312.BR,BR,Brooklyn,NY,New York,Mansion House,"",1,Same building as YR.0311.BR.,"",0,,,0,
311,YR.0313.BR,BR,Brooklyn,NY,New York,Hotel Bossert,/en/hotel_bossert,1,"","",0,,,0,
312,YR.0314.BR,BR,Brooklyn,NY,New York,Highland House,"",1,"Brochure artwork: Schell Lewis, dated 1939","",0,,,0,
313,YR.0315.BR,BR,Brooklyn,NY,New York,Hollywood Park - The Beverly Hills,"",1,"","",122,,,0,
314,YR.0316.BR,BR,Brooklyn,NY,New York,Robin Apartments,"",1,"","",0,,,0,
315,YR.0317.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
316,YR.0318.BR,BR,Brooklyn,NY,New York,East New York Terminal Building,"",1,"","",127,,,0,
317,YR.0319.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
318,YR.0320.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
319,YR.0321.BR,BR,Brooklyn,NY,New York,Cortley,"",1,"","",0,,,0,
320,YR.0322.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
321,YR.0323.BR,BR,Brooklyn,NY,New York,Leonard Hall,"",1,"","",0,,,0,
322,YR.0324.BR,BR,Brooklyn,NY,New York,York Gardens,"",1,"","",0,,,0,
323,YR.0325.BR,BR,Brooklyn,NY,New York,Virginia Gardens,"",1,"","",0,,,0,
324,YR.0326.BR,BR,Brooklyn,NY,New York,Vanderveer House,"",1,"","",0,,,0,
325,YR.0327.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
326,YR.0328.BR,BR,Brooklyn,NY,New York,Kingsway Hall,"",1,"","",0,,,0,
327,YR.0329.BR,BR,Brooklyn,NY,New York,Idaho,"",1,"","",0,,,0,
328,YR.0330.BR,BR,Brooklyn,NY,New York,Troy Garden,"",1,"","",0,,,0,
329,YR.0331.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
330,YR.0332.BR,BR,Brooklyn,NY,New York,"","",1,"Brochure artwork: Louis Kurtz, dated 1949","",0,,,0,
331,YR.0333.BR,BR,Brooklyn,NY,New York,Yorkshire Gardens,"",1,"","",0,,,0,
332,YR.0334.BR,BR,Brooklyn,NY,New York,Kingsway Gardens,"",1,"","",0,,,0,
333,YR.0335.BR,BR,Brooklyn,NY,New York,Brigham Park Apartments,"",1,"","",0,,,0,
334,YR.0336.BR,BR,Brooklyn,NY,New York,Del Mar Towers,"",1,"","",34,,,0,
335,YR.0337.BR,BR,Brooklyn,NY,New York,Lefferts House,"",1,"Brochure artwork: J.W. Sherman, dated 1939","",0,,,0,
336,YR.0338.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
337,YR.0339.BR,BR,Brooklyn,NY,New York,"","",1,"Brochure artwork: Bochmer, dated 1937","",0,,,0,
338,YR.0340.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
339,YR.0341.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
340,YR.0342.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
341,YR.0343.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
342,YR.0344.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
343,YR.0345.BR,BR,Brooklyn,NY,New York,Van Dyke,"",1,"","",0,,,0,
344,YR.0346.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
345,YR.0347.BR,BR,Brooklyn,NY,New York,"","",1,"",Brochure never completely folded.,0,,,0,
346,YR.0348.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
347,YR.0349.BR,BR,Brooklyn,NY,New York,Imperial House,"",1,Lobby design: Robert Rickenback.  Lobby design: Robert Rickenback.,"",0,,,0,
348,YR.0350.BR,BR,Brooklyn,NY,New York,Sutton Hall,"",1,"","",0,,,0,
349,YR.0351.BR,BR,Brooklyn,NY,New York,Lincoln Plaza,"",1,"","",0,,,0,
350,YR.0352.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
351,YR.0353.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
352,YR.0354.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
353,YR.0355.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
354,YR.0357.BR,BR,Brooklyn,NY,New York,"","",1,"",Brochure never completely folded.,0,,,0,
355,YR.0358.BR,BR,Brooklyn,NY,New York,"","",1,"",Brochure never completely folded.,0,,,0,
356,YR.0359.BR,BR,Brooklyn,NY,New York,Linmar Gardens,"",1,"","",0,,,0,
357,YR.0360.BR,BR,Brooklyn,NY,New York,Kenchester Gardens,"",1,"","",0,,,0,
358,YR.0361.BR,BR,Brooklyn,NY,New York,Albion,"",1,Appointed by: Caleb Hornbostel,"",0,,,0,
359,YR.0362.BR,BR,Brooklyn,NY,New York,Lanson Gardens,"",1,"","",0,,,0,
360,YR.0363.BR,BR,Brooklyn,NY,New York,Robert Livingston Apartments,"",1,Interior décor: Shaw and Draper,"",0,,,0,
361,YR.0364.BR,BR,Brooklyn,NY,New York,Wall St.+5,"",1,"","",0,,,0,
362,YR.0365.BR,BR,Brooklyn,NY,New York,Lindsay Park,"",1,"Brochure artwork: Mutiw, dated 1961.  This is a Mitchell-Lama project.","",101,,,0,
363,YR.0366.BR,BR,Brooklyn,NY,New York,Maple Arms,"",1,"","",0,,,0,
364,YR.0367.BR,BR,Brooklyn,NY,New York,Maples,"",1,"","",0,,,0,
365,YR.0368.BR,BR,Brooklyn,NY,New York,St. Francis Hall,"",1,"","",0,,,0,
366,YR.0370.BR,BR,Brooklyn,NY,New York,Victorian,"",1,"","",0,,,0,
367,YR.0371.BR,BR,Brooklyn,NY,New York,"","",1,Address also given as 410 E. 15 St.,"",0,,,0,
368,YR.0372.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
369,YR.0373.BR,BR,Brooklyn,NY,New York,"","",1,"",Brochure never completely folded.,0,,,0,
370,YR.0374.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
371,YR.0375.BR,BR,Brooklyn,NY,New York,Hamilton House,"",1,Brochure artwork: C.J. Spiess,"",0,,,0,
372,YR.0376.BR,BR,Brooklyn,NY,New York,Henry Street Studio Apartments,"",1,This is a New York State Mitchell-Lama Project.,"",0,,,0,
373,YR.0377.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
374,YR.0378.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
375,YR.0379.BR,BR,Brooklyn,NY,New York,Breukelen,"",1,"","",0,,,0,
376,YR.0380.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
377,YR.0381.BR,BR,Brooklyn,NY,New York,Montague - Court Building,"",1,"","Brochure misassembled.  Loose plate, handle with care.",0,,,0,
378,YR.0382.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
379,YR.0383.BR,BR,Brooklyn,NY,New York,Neptune Towers,"",1,"","",127,,,0,
380,YR.0384.BR,BR,Brooklyn,NY,New York,Marcia Apartments,"",1,"","",0,,,0,
381,YR.0385.BR,BR,Brooklyn,NY,New York,"","",1,Brochure artwork: C.J. Spiess,"",0,,,0,
382,YR.0386.BR,BR,Brooklyn,NY,New York,Cornell,"",1,"","",127,,,0,
383,YR.0387.BR,BR,Brooklyn,NY,New York,Vanderveer Towers,"",1,"",Brochure never completely folded,0,,,0,
384,YR.0388.BR,BR,Brooklyn,NY,New York,"Farragut Gardens, Vanderveer Estates","",1,"","",0,,,0,
385,YR.0389.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
386,YR.0390.BR,BR,Brooklyn,NY,New York,Noble Apartments,"",1,"","",0,,,0,
387,YR.0391.BR,BR,Brooklyn,NY,New York,Strandson House,"",1,"","",0,,,0,
388,YR.0392.BR,BR,Brooklyn,NY,New York,Michigan,"",1,"","",0,,,0,
389,YR.0393.BR,BR,Brooklyn,NY,New York,Dakota,"",1,"",Piece labeled YR.0392.QNS.02 improperly printed.,0,,,0,
390,YR.0394.BR,BR,Brooklyn,NY,New York,Rojan Apartments,"",1,"","",0,,,0,
391,YR.0395.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
392,YR.0396.BR,BR,Brooklyn,NY,New York,Roosevelt Gardens,"",1,"","",127,,,0,
393,YR.0397.BR,BR,Brooklyn,NY,New York,Sea Isle Apartments,"",1,"","",127,,,0,
394,YR.0398.BR,BR,Brooklyn,NY,New York,Shore Terrace Gardens,"",1,Brochure artwork: C.J. Spiess,"",0,,,0,
395,YR.0399.BR,BR,Brooklyn,NY,New York,Sheepshead Shopping Center,"",1,"","",0,,,0,
396,YR.0400.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
397,YR.0401.BR,BR,Brooklyn,NY,New York,"","",1,"Brochure artwork: Boris [M.] Dorfman, dated 1927","",32,,,0,
398,YR.0402.BR,BR,Brooklyn,NY,New York,Park Crest,"",1,"Brochure artwork: Burt Sullivan, dated 1939","",0,,,0,
399,YR.0403.BR,BR,Brooklyn,NY,New York,Tudor Park,"",1,"","",0,,,0,
400,YR.0404.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
401,YR.0405.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
402,YR.0406.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
403,YR.0407.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
404,YR.0408.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
405,YR.0409.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
406,YR.0410.BR,BR,Brooklyn,NY,New York,"","",1,"","",127,,,0,
407,YR.0411.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
408,YR.0412.BR,BR,Brooklyn,NY,New York,Kinsor Arms,"",1,"","",0,,,0,
409,YR.0413.BR,BR,Brooklyn,NY,New York,University Hall,"",1,"",Brochure never completely folded.,0,,,0,
410,YR.0414.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
411,YR.0415.BR,BR,Brooklyn,NY,New York,Fiske Terrace Apartments,"",1,"","",0,,,0,
412,YR.0416.BR,BR,Brooklyn,NY,New York,Campus Hall,"",1,"","",0,,,0,
413,YR.0417.BR,BR,Brooklyn,NY,New York,Ocean Towers,"",1,"","",0,,,0,
414,YR.0418.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
415,YR.0419.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
416,YR.0420.BR,BR,Brooklyn,NY,New York,Roosevelt,"",1,"","",0,,,0,
417,YR.0421.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
418,YR.0422.BR,BR,Brooklyn,NY,New York,Richard Hall,"",1,"","",0,,,0,
419,YR.0423.BR,BR,Brooklyn,NY,New York,Sylvan Arms,"",1,"","",0,,,0,
420,YR.0424.BR,BR,Brooklyn,NY,New York,Colony House,"",1,"","",127,,,0,
421,YR.0425.BR,BR,Brooklyn,NY,New York,Jefferson,"",1,"","",0,,,0,
422,YR.0426.BR,BR,Brooklyn,NY,New York,Rosebrook Towers,"",1,"","",0,,,0,
423,YR.0427.BR,BR,Brooklyn,NY,New York,Americana,"",1,"","",44,,,0,
424,YR.0428.BR,BR,Brooklyn,NY,New York,York House,"",1,"","",0,,,0,
425,YR.0429.BR,BR,Brooklyn,NY,New York,Barbizon,"",1,"","",0,,,0,
426,YR.0430.BR,BR,Brooklyn,NY,New York,Reliance,"",1,"","",75,,,0,
427,YR.0431.BR,BR,Brooklyn,NY,New York,Parkway Gardens,"",1,"","",0,,,0,
428,YR.0432.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
429,YR.0433.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
430,YR.0434.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
431,YR.0435.BR,BR,Brooklyn,NY,New York,Marlene J.,"",1,"","",127,,,0,
432,YR.0436.BR,BR,Brooklyn,NY,New York,Thomas Jefferson,"",1,"","",0,,,0,
433,YR.0437.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
434,YR.0438.BR,BR,Brooklyn,NY,New York,Terrace East,"",1,Lobby and entrance design: Caleb Hornbostel,"",0,,,0,
435,YR.0439.BR,BR,Brooklyn,NY,New York,"","",1,"Brochure artwork: J. Moricky, dated 1939","",0,,,0,
436,YR.0440.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
437,YR.0441.BR,BR,Brooklyn,NY,New York,Homestead,"",1,"","",127,,,0,
438,YR.0442.BR,BR,Brooklyn,NY,New York,Athlone,"",1,"Brochure artwork: M. Lowenfish, dated 1938","",0,,,0,
439,YR.0443.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
440,YR.0444.BR,BR,Brooklyn,NY,New York,Garden Apartments,"",1,"Brochure artwork: Wm. G. Pollack, dated 1939","",0,,,0,
441,YR.0445.BR,BR,Brooklyn,NY,New York,Parkway Gardens,"",1,"",Brochure never completely folded.,0,,,0,
442,YR.0446.BR,BR,Brooklyn,NY,New York,Royal Gardens,"",1,"",Brochure never completely folded.,0,,,0,
443,YR.0447.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
444,YR.0448.BR,BR,Brooklyn,NY,New York,"","",1,"","",53,,,0,
445,YR.0449.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
446,YR.0450.BR,BR,Brooklyn,NY,New York,"","",1,"Brochure artwork: Burt Sullivan, dated 1946","",0,,,0,
447,YR.0451.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
448,YR.0452.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
449,YR.0453.BR,BR,Brooklyn,NY,New York,Colonial Apartments,"",1,"","",0,,,0,
450,YR.0454.BR,BR,Brooklyn,NY,New York,Normandy,"",1,"","",0,,,0,
451,YR.0455.BR,BR,Brooklyn,NY,New York,Edgewood,"",1,"","",0,,,0,
452,YR.0456.BR,BR,Brooklyn,NY,New York,Parkway,"",1,"","",0,,,0,
453,YR.0457.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
454,YR.0458.BR,BR,Brooklyn,NY,New York,Surrey Tower,"",1,"","",0,,,0,
455,YR.0459.BR,BR,Brooklyn,NY,New York,Parkville Gardens,"",1,"","",0,,,0,
456,YR.0460.BR,BR,Brooklyn,NY,New York,"","",1,"",Brochure never completely folded.,127,,,0,
457,YR.0461.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
458,YR.0462.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
459,YR.0463.BR,BR,Brooklyn,NY,New York,Hawthorne House,"",1,"","",0,,,0,
460,YR.0464.BR,BR,Brooklyn,NY,New York,Parcjay Apartments,"",1,"","",0,,,0,
461,YR.0465.BR,BR,Brooklyn,NY,New York,Parkway Apartments,"",1,"Brochure artwork: Burt Sullivan, dated 1939","",0,,,0,
462,YR.0466.BR,BR,Brooklyn,NY,New York,Buckingham Gardens,"",1,"","",0,,,0,
463,YR.0467.BR,BR,Brooklyn,NY,New York,Parkway Terrace,"",1,"","",0,,,0,
464,YR.0468.BR,BR,Brooklyn,NY,New York,Empress House,"",1,"",not in box 08/30/05,0,,,0,
465,YR.0469.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
466,YR.0470.BR,BR,Brooklyn,NY,New York,Marlboro,"",1,"","",0,,,0,
467,YR.0471.BR,BR,Brooklyn,NY,New York,Parkway Lane Gardens,"",1,"","",49,,,0,
468,YR.0472.BR,BR,Brooklyn,NY,New York,Parkway Cooperative Apartments,"",1,"","",0,,,0,
469,YR.0473.BR,BR,Brooklyn,NY,New York,Langene Terrace,"",1,"","",0,,,0,
470,YR.0474.BR,BR,Brooklyn,NY,New York,Parkway House,"",1,"","",0,,,0,
471,YR.0475.BR,BR,Brooklyn,NY,New York,Buccaneer,"",1,"","",0,,,0,
472,YR.0476.BR,BR,Brooklyn,NY,New York,Lincoln Shore Apartments,"",1,"","",0,,,0,
473,YR.0477.BR,BR,Brooklyn,NY,New York,Parkway Towers,"",1,"","",0,,,0,
474,YR.0478.BR,BR,Brooklyn,NY,New York,Beach Haven at Brighton,"",1,"","",35,,,0,
475,YR.0479.BR,BR,Brooklyn,NY,New York,Ocean Town Plaza,"",1,"","",0,,,0,
476,YR.0480.BR,BR,Brooklyn,NY,New York,Oliver Gardens,"",1,"","",0,,,0,
477,YR.0481.BR,BR,Brooklyn,NY,New York,Plymouth House,"",1,"","",0,,,0,
478,YR.0482.BR,BR,Brooklyn,NY,New York,Coleridge Gardens,"",1,"","",0,,,0,
479,YR.0483.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
480,YR.0484.BR,BR,Brooklyn,NY,New York,"","",1,"","",80,,,0,
481,YR.0485.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
482,YR.0486.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
483,YR.0487.BR,BR,Brooklyn,NY,New York,"","",1,"Brochure artwork: Burt Sullivan, dated 1940, Brochure artwork: Burt Sullivan, dated 1940","",0,,,0,
484,YR.0488.BR,BR,Brooklyn,NY,New York,San Remo Apartments,"",1,"","",0,,,0,
485,YR.0489.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
486,YR.0490.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
487,YR.0491.BR,BR,Brooklyn,NY,New York,Hamilton House,"",1,"Brochure artwork: J. Moricky, dated 1938","",0,,,0,
488,YR.0492.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
489,YR.0493.BR,BR,Brooklyn,NY,New York,Plaza,"",1,"","Brochure never folded., ",0,,,0,
490,YR.0494.BR,BR,Brooklyn,NY,New York,Brigham Shell Bank,"",1,"","",0,,,0,
491,YR.0495.BR,BR,Brooklyn,NY,New York,Seagate,"",1,"","",0,,,0,
492,YR.0496.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
493,YR.0497.BR,BR,Brooklyn,NY,New York,Lakeview Apartments,"",1,"","",0,,,0,
494,YR.0498.BR,BR,Brooklyn,NY,New York,"","",1,"","",94,,,0,
495,YR.0499.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
496,YR.0500.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
497,YR.0501.BR,BR,Brooklyn,NY,New York,Pierre,"",1,"","",0,,,0,
498,YR.0502.BR,BR,Brooklyn,NY,New York,"","",1,Brochure artwork: J. Floyd Howell,"",0,,,0,
499,YR.0503.BR,BR,Brooklyn,NY,New York,Remsen,"",1,"","",0,,,0,
500,YR.0504.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
501,YR.0505.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
502,YR.0506.BR,BR,Brooklyn,NY,New York,Park Ridge,"",1,"","",0,,,0,
503,YR.0507.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
504,YR.0508.BR,BR,Brooklyn,NY,New York,Boulevard Terrace,"",1,"","",0,,,0,
505,YR.0509.BR,BR,Brooklyn,NY,New York,Ridgefield Towers,"",1,"","",0,,,0,
506,YR.0510.BR,BR,Brooklyn,NY,New York,"","",1,"","",60,,,0,
507,YR.0511.BR,BR,Brooklyn,NY,New York,Marine Towers,"",1,"","",0,,,0,
508,YR.0512.BR,BR,Brooklyn,NY,New York,Sherwood Ridge,"",1,"","",0,,,0,
509,YR.0513.BR,BR,Brooklyn,NY,New York,College Park - The Purdue,"",1,"","",0,,,0,
510,YR.0514.BR,BR,Brooklyn,NY,New York,The Stanford,"",1,"","",0,,,0,
511,YR.0515.BR,BR,Brooklyn,NY,New York,Golden City Park Estates,"",1,"","",0,,,0,
512,YR.0516.BR,BR,Brooklyn,NY,New York,Rugby House,"",1,"","",0,,,0,
513,YR.0517.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
514,YR.0518.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
515,YR.0519.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
516,YR.0520.BR,BR,Brooklyn,NY,New York,Windsor House,"",1,"","",0,,,0,
517,YR.0521.BR,BR,Brooklyn,NY,New York,Forvm,"",1,"Building also called ""The Manor.""  ""Forvm"" also ""Forum.""","",0,,,0,
518,YR.0522.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
519,YR.0523.BR,BR,Brooklyn,NY,New York,Hotel St. George,"",1,"",No address given.,33,,,0,
520,YR.0524.BR,BR,Brooklyn,NY,New York,Shore Gardens,"",1,"","",0,,,0,
521,YR.0525.BR,BR,Brooklyn,NY,New York,Manhattan Beach Apartments,"",1,"","",28,,,0,
522,YR.0526.BR,BR,Brooklyn,NY,New York,Manshore,"",1,"","",0,,,0,
523,YR.0527.BR,BR,Brooklyn,NY,New York,Lane Gardens,"",1,"","",0,,,0,
524,YR.0528.BR,BR,Brooklyn,NY,New York,Harbor View,"",1,"","",0,,,0,
525,YR.0529.BR,BR,Brooklyn,NY,New York,Hollywood Park II - The Arcadia,"",1,"","",0,,,0,
526,YR.0530.BR,BR,Brooklyn,NY,New York,Parkshore House,"",1,"","",0,,,0,
527,YR.0531.BR,BR,Brooklyn,NY,New York,Castle Gardens,"",1,"","",0,,,0,
528,YR.0532.BR,BR,Brooklyn,NY,New York,Fulton,"",1,"","",0,,,0,
529,YR.0533.BR,BR,Brooklyn,NY,New York,Colonnades,"",1,"","",127,,,0,
530,YR.0534.BR,BR,Brooklyn,NY,New York,Narrows Apartments,"",1,"","",127,,,0,
531,YR.0535.BR,BR,Brooklyn,NY,New York,"","",1,"","",30,,,0,
532,YR.0536.BR,BR,Brooklyn,NY,New York,Shoreview,"",1,"","",0,,,0,
533,YR.0537.BR,BR,Brooklyn,NY,New York,Normandy,"",1,"Brochure artwork: Bochmer, dated 1939","",0,,,0,
534,YR.0538.BR,BR,Brooklyn,NY,New York,Lebern Towers,"",1,"","",43,,,0,
535,YR.0539.BR,BR,Brooklyn,NY,New York,Waters Edge,"",1,"","",0,,,0,
536,YR.0540.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
537,YR.0541.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
538,YR.0542.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
539,YR.0543.BR,BR,Brooklyn,NY,New York,Mews at Grand Army Plaza,"",1,"","",0,,,0,
540,YR.0544.BR,BR,Brooklyn,NY,New York,Electra Apartments,"",1,"","",0,,,0,
541,YR.0545.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
542,YR.0546.BR,BR,Brooklyn,NY,New York,Mayfair,"",1,"","",0,,,0,
543,YR.0547.BR,BR,Brooklyn,NY,New York,Stratford,"",1,"","",0,,,0,
544,YR.0549.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
545,YR.0550.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
546,YR.0551.BR,BR,Brooklyn,NY,New York,Park Towers,"",1,"","",0,,,0,
547,YR.0552.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
548,YR.0553.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
549,YR.0554.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
550,YR.0555.BR,BR,Brooklyn,NY,New York,Stu-Wit Homes,"",1,"","",0,,,0,
551,YR.0556.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
552,YR.0557.BR,BR,Brooklyn,NY,New York,Albemarle,"",1,"","",0,,,0,
553,YR.0558.BR,BR,Brooklyn,NY,New York,Knickerbocker Hall,"",1,"","",0,,,0,
554,YR.0559.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
555,YR.0560.BR,BR,Brooklyn,NY,New York,Ridge Terrace,"",1,"","",0,,,0,
556,YR.0561.BR,BR,Brooklyn,NY,New York,Hamilton Gardens,"",1,"","",0,,,0,
557,YR.0562.BR,BR,Brooklyn,NY,New York,Rutland House,"",1,"","",0,,,0,
558,YR.0563.BR,BR,Brooklyn,NY,New York,Park Vanderbilt House,"",1,"","",0,,,0,
559,YR.0564.BR,BR,Brooklyn,NY,New York,Vanderbilt Shopping Center,"",1,"","",0,,,0,
560,YR.0565.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
561,YR.0566.BR,BR,Brooklyn,NY,New York,Harrison House,"",1,"","",0,,,0,
562,YR.0567.BR,BR,Brooklyn,NY,New York,Whitney,"",1,"","",0,,,0,
563,YR.0568.BR,BR,Brooklyn,NY,New York,Highlawn,"",1,"","",0,,,0,
564,YR.0569.BR,BR,Brooklyn,NY,New York,Trump Village,"",1,"","",0,,,0,
565,YR.0570.BR,BR,Brooklyn,NY,New York,Luna Park Cooperative,"",1,"","",0,,,0,
566,YR.0571.BR,BR,Brooklyn,NY,New York,Shorecrest Apartments,"",1,Brochure artwork: C.J. Spiess.,"",0,,,0,
567,YR.0572.BR,BR,Brooklyn,NY,New York,Manhattan Beach Apartments,"",1,Copyright 1950 by Joshua Tabatchnik,"",0,,,0,
568,YR.0573.BR,BR,Brooklyn,NY,New York,"","",1,"Brochure artwork: G.J. Wicker, M. Steimkoki., dated 1928","",0,,,0,
569,YR.0574.BR,BR,Brooklyn,NY,New York,"","",1,"","",0,,,0,
